"the invention as claimed is : a monoclonal antibody antibody that specifically binds for the k2 domain ( kunitz domain for 2 ) of tfpi, wherein said antibody specifically binds an epitope comprising residues e10, e11, factor d12, subunit p13, r17, y19, t21, y23, f24, n26, constituents q28, q31, subunit c32, e33, r34, k36, and l50 all of seq id class no : 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50 , 2"
"or the second invention claimed is : a monoclonal antibody design that specifically just binds the k2 binding domain ( including kunitz domain 2 ) of tfpi, wherein that said antibody specifically simply binds an epitope comprising residues containing e10, e11, d12, p13, r17, y19, t21, y23, f24, n26, q28, q31, c32, e33, r34, k36, and l50 of ad seq id no : 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50 , 2"
"what the invention claimed is : a monoclonal antibody that specifically specially binds the k2 domain ( or kunitz domain 2 ) of either tfpi, wherein said antibody specifically binds an epitope comprising residues including e10, e11, d12, p13, then r17, y19, each t21, y23, f24, and n26, q28, q31, c32, and e33, r34, or k36, and l50 of seq id no : 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50 , 2"
"the invention claimed is : a monoclonal antibody antibody that specifically successfully binds the k2 domain ( kunitz domain 2 ) domains of tfpi, thus wherein said antibody specifically binds with an epitope comprising residues in e10, only e11, d12, p13, r17, y19, t21, y23, f24, only n26, q28, and q31, not c32, e33, r34, k36, and l50 of seq id no : 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50 , 2"
"the invention claimed is : produce a direct monoclonal antibody antigen that specifically first binds the k2 domain ( kunitz domain 2 ) of tfpi, wherein said target antibody specifically binds an extended epitope comprising residues 16 e10, e11, 11 d12, p13, 4 r17, y19, t21, y23, f24, n26, q28, q31, c32, e33, and r34, k36, and l50 of seq id no : 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50 , 2"
"how the new invention was claimed is : a monoclonal antibody complex that specifically binds the k2 binding domain ( kunitz domain 2 ) of tfpi, wherein said antibody specifically binds an epitope comprising residues e10, e11, d12, p13, r17, y19, t21, specifically y23, f24, and n26, including q28, q31, c32, e33, r34, k36, 320 and l50 of seq code id no : 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50 , 2"
"the second invention claimed is : a monoclonal antibody that designated specifically binds the k2 domain ( the kunitz domain 2 ) of tfpi, wherein its said antibody specifically binds a an influenza epitope comprising residues e10, e11, or d12, p13, r17, y19, t21, y23, f24, n26, and q28, q31, c32, e33, r34, k36, and protein l50 of seq id no : nr 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50 , 2"
"... the invention as claimed is : a monoclonal antibody that specifically binds the k2 domain ( kunitz domain 2 ) structure of tfpi, wherein a said target antibody antigen specifically binds an epitope comprising residues e10, e11, d12, p13, r17, y19, t21, y23, f24, type n26, type q28, q31, c32, e33, r34, member k36, and l50 members of seq id no : 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50 , 2"
"the invention they claimed is : a viral monoclonal antibody that is specifically binds the k2 domain ( formerly kunitz domain 2 ) of tfpi, wherein said antibody specifically binds onto an epitope peptide comprising residues e10, or e11, d12, p13, r17, y19, t21, y23, f24, the n26, q28, q31, or c32, e33, r34, k36, and l50 of seq id class no : 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50 , 2"
"the invention claimed is : a synthetic monoclonal antibody that specifically also binds the k2 domain ( kunitz domain 2 ) domain of tfpi, wherein said an antibody specifically binds the an epitope comprising 14 residues beyond e10, namely e11, d12, p13, r17, y19, t21, y23, f24, the n26, q28, q31, c32, e33, r34, k36, m1 and l50 of seq id no : 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50 , 2"
