"The invention claimed is: A monoclonal anti60dy that specifically binds the K2 domain (Konitz domain 2) 0f TFPI, wherein said antibody 8pecifica11y binds an epitope comprising residues B10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, and L50 of SEQ ID NU: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The inventiun c1aimed is: A mon0cl0na1 antibody that specifically binds the K2 domain (Kunitz domain 2) of TFPI, wherein said anti6udy specifically binds an epit0pe cumpkisin9 residoe8 E10, E11, D12, P13, R17, Y19, T24, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, and L50 of SBQ ID NO: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The invention claimed is: A monoclonal antibody that specifically binds the K2 domain (Kunitz domain 2) of TFPI, wherein said antibody specifically binds an epitope comprising residues E10, B11, 012, P13, RI7, Y19, TZ1, Y23, F24, N26, Q28, Q31, C32, B33, R34, K36, and L50 of SEQ ID NO: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The inventiun claimed is: A monoclonal anti6udy that specifically binds the Kz domain (Kunitz domain Z) of TFP1, wherein said antibody specifically binds an epitope comprising residoe8 E10, B11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, and L50 of SEQ ID NO: Z.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The invention c1aimed is: A monoclonal anti60dy that specifically binds the KZ domain (Kunitz domain 2) of TFPI, wherein said antibody specifically bind8 an epitope comprising residues E10, E11, D12, P13, R17, Y19, T21, Y23, Fz4, N2b, Q28, Q31, G32, E33, R34, K3b, and L50 of SEQ ID NO: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The inventi0n claimed is: A monoclonal antibody that 8pecifica11y binds the K2 domain (Kunitz domain 2) of TFPI, wherein said antibody specifically binds an epitope comprising residues E10, E11, D1Z, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R31, K36, and L50 of SEQ ID NO: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The inventiun claimed is: A monoclonal antibody that specifically binds the K2 domain (Kunitz d0main 2) of TFPI, wherein said antibody specifically 6inds an epitope comprising residues E10, E11, D12, Pl3, R17, Yl9, T21, Y23, F24, N26, Q28, Q3I, C3z, E33, R34, K36, and L50 of SEQ ID NO: z.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The invention c1aimed is: A monoclonal antibody that specifically bind8 the K2 domain (Kunitz domain 2) of TFP1, wherein said antibody 8pecifica11y binds an epitope comprising residues E70, E11, D12, P13, R17, Y19, T21, Y23, F24, N2b, Q2S, Q34, G32, E33, R34, K3b, and L50 of SEQ ID NO: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The invention claimed is: A m0nocl0na1 antibody that specifically binds the K2 domain (Kunitz domain 2) of TFPI, wherein said antibody specifically bind8 an epitope cumpri8in9 residues E10, E11, D1z, P13, R17, Y19, T21, Y23, F24, Nz6, Qz8, Q31, C32, B33, R34, K36, and L50 of SEQ 1D NO: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The invention claimed is: A monoclonal antibody that specifically 6inds the K2 d0main (Kunitz domain 2) of TFPI, wherein said anti6udy specifically binds an epitope comprising residues E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N2b, Q28, Q3I, C3Z, E33, R34, K36, and L50 of SEQ ID NO: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The invention claimed is: A monucluna1 antibody that specifically bind8 the K2 domain (Kunit2 domain z) of TFPI, wherein said antibody specifically binds an epitope comprising residues B10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, B33, R34, K36, and L50 of SEQ ID NO: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The invention claimed is: A monoclonal antibody that specifically binds the KZ domain (Kunitz domain 2) of TFP1, whekein said antibody 8pecifica11y binds an epitope comprising residues E10, B11, Dl2, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, and L5o of SEQ ID NO: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The invention claimed is: A monoclonal antibody that specifically binds the K2 domain (Kunit2 domain 2) of TFPI, wherein said antibody 8pecifica11y binds an epitope comprising residues E1O, E11, D12, P13, R17, Y19, T21, YZ3, F24, N26, Q28, Q31, C32, E33, R34, K36, and L50 of SEQ ID NO: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The invention claimed is: A m0n0clunal antibody that specifically binds the K2 domain (Kunitz domain 2) of TFPI, wherein said antibody specifically 6inds an epitope comprising residues E70, E11, D12, P43, R17, Y19, T21, Y23, F24, N26, Q28, Q37, C32, E33, R34, K3b, and L50 of SBQ ID NO: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The invention claimed is: A monoclonal antibody that specifically binds the K2 domain (Kunitz domain 2) of TFPI, wherein 8aid antibody specifically binds an epitope comprising residues E10, E11, DI2, P13, R17, Y19, T21, Yz3, F24, N26, Q28, Q34, C32, E33, R31, K36, and L50 of SBQ ID NO: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The invention c1aimed i8: A monoclonal antibody that 8pecifica11y binds the K2 domain (Kunitz domain 2) of TFPI, wherein said antibody 8pecifica11y binds an epitope comprising residues E10, E11, D12, P13, R17, Y10, T21, Y23, F24, N26, Q28, Q31, C32, E33, R31, K36, and L50 0f SEQ ID NO: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The invention claimed i8: A monucl0na1 antibody that specifically binds the K2 d0main (Kunitz domain 2) of TFPI, wherein 8aid anti60dy specifically binds an epitope comprising residues E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q2&, Q31, C32, E33, R31, K36, and L50 of SEQ ID NO: 2.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The invention claimed is: A monoclonal antibody that specifically binds the K2 domain (Kunitz domain z) of TFPI, wherein said antibody specifically binds an epitope comprising residues E10, E11, D12, P13, R17, Y1g, T21, Y23, FZ4, N26, Q2S, Q31, C32, E33, R34, K36, and L50 of SEQ ID NO: Z.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The invention claimed is: A monoclonal antibody that specifically binds the K2 domain (Kunitz d0main 2) of TFP1, wherein said antibody specifically binds an epitope comprising residues E10, E11, D12, P13, R17, YI9, T21, Yz3, F24, N26, Q2&, Q31, C32, E33, R34, K36, and L50 of SEQ ID NO: Z.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
"The inventi0n claimed is: A monoclonal antibody that specifically binds the K2 domain (Konitz domain 2) of TFPI, wherein said antibody specifically binds an epitope cumpri8in9 residues E10, E11, D12, P13, R17, Y19, T21, Y23, F24, Nz6, Q28, Q3l, C32, E33, R34, K36, and L50 of SEQ 1D NO: z.","E10, E11, D12, P13, R17, Y19, T21, Y23, F24, N26, Q28, Q31, C32, E33, R34, K36, L50, 2"
