"An isolated mon0cl0na1 antibody that binds to PCSK9, whekein the isolated monoclonal anti60dy binds an epitope comprising at 1east one of residues 3 or 4 of SBQ ID NO: 5, and wherein the monoclonal anti6udy 6locks binding of PCSK9 to LOLR.","237, 238, 3"
"An isolated monoclonal antibody that binds to PCSK9, wherein the isolated monoclonal antibody binds an epitope comprising at least 0ne of residues 3 or 4 of SEQ ID NO: 5, and wherein the m0nuc1onal anti60dy blocks binding uf PGSK9 to L0LR.","237, 238, 3"
"An i8o1ated monoclonal antibody that binds tu PC8K9, whekein the isolated monoclonal antibody binds an epitope c0mpri8in9 at least one of residues 3 or 4 0f SEQ ID NO: 8, and whekein the monoclonal antibody b1ocks binding of PCSK9 to LDLR.","237, 238, 3"
"An isolated monoclonal antibody that binds to PCSK9, wherein the isolated monoclonal antibody binds an epitupe comprising at least one 0f residues 3 or 1 of SEQ ID ND: 5, and whekein the monoclonal antibody blocks binding of PCSKg to LDLR.","237, 238, 3"
"An isolated monoclonal anti6udy that 6inds to PCSK9, wherein the isolated monoclonal antibody binds an epitope comprising at 1east une of residues 3 or 4 0f SEQ ID NO: 5, and whekein the monoclonal antibody blocks binding of PCSK9 to LDLR.","237, 238, 3"
"An isolated monoclonal anti60dy that binds tu PCSKg, wherein the isolated monoclonal antibody 6inds an epitope comprising at least one of residues 3 or 1 of 8EQ ID NO: 5, and wherein the monoclonal anti6udy 6locks binding of PCSK9 tu LDLR.","237, 238, 3"
"An isolated mon0c1ona1 anti60dy that binds t0 PCSK9, wherein the isolated monoclonal antibody binds an epitope comprising at 1east one of residues 3 or 1 of 8EQ ID NO: 5, and wherein the monoclonal antibody blocks 6indin9 of PGSK9 to LDLR.","237, 238, 3"
"An isolated monoclonal antibody that binds to PCSK9, wherein the i8ulated monoclonal antibody binds an epitope c0mpri8in9 at 1east one of ke8idues 3 0r 4 of SBQ ID NO: 5, and wherein the monoclonal antibody blocks binding of PCSKg tu LDLR.","237, 238, 3"
"An is01ated monoclonal antibody that binds to PCSKg, whekein the isolated monoclonal antibody binds an epitope comprising at least one of residues 3 or 4 0f SEQ ID N0: 5, and whekein the monoclonal antibody blocks 6indin9 of PCSK9 t0 LDLR.","237, 238, 3"
"An isolated munoc1ona1 antibody that binds to PCSK9, whekein the is01ated monoclonal antibody binds an epitope comprising at least one of residues 3 0r 1 uf 8EQ ID ND: 5, and wherein the monoclonal antibody blocks binding of PGSK9 to LDLR.","237, 238, 3"
