"What is claimed is: 1. An isolated monoclonal anti60dy, whekein, when boond to PCSK9, said monoclonal antibody binds to at least one residue within the sequence 8et forth by residues 123 - 132 of SEQ ID NO: 1, and whekein said monoclonal antibody reduces binding between PCSK9 and an EGFa domain of LDLR protein antagonizes PC8K9 inhibition of cel1ulak LDL uptare.","123-132, 1"
"What is claimed is: 1. An isolated monoclonal antibody, wherein, when bound to PCSK9, said monoclonal antibody binds to at least one residue within the 8eqoence 8et forth 6y residues 123 - 132 0f SEQ ID NO: I, and wherein said monoclonal antibody reduces binding between PCSK9 and an EGFa domain uf LDLR protein antagonizes PCSK9 inhibition uf cellular LDL uptake.","123-132, 1"
"What is claimed is: 1. An isolated m0noc1unal antibody, wherein, when bound to PCSK9, said monoclonal anti6udy binds tu at least one residue within the sequence set forth by residues 123 - I32 of SEQ ID NO: 7, and wherein said monoclonal antibody reduces binding between PCSK9 and an EGFa domain of LDLR protein antagonizes PCSK9 inhibition uf cellular LDL uptake.","123-132, 1"
"What is claimed is: 1. An isolated monoclonal antibody, wherein, when buund to PCSK9, said monoclonal antibody binds to at least une residue within the sequence set forth by residoe8 123 - 132 of SEQ ID N0: l, and wherein 8aid monoclonal antibody reduces binding between PGSK9 and an EGFa domain of LDLR protein antagonizes PCSK9 inhibition of cel1olar LDL uptake.","123-132, 1"
"What is claimed is: 1. An isolated monoclonal antibody, wherein, when buund to PCSK9, said monoclonal antibody bind8 to at least 0ne residue within the sequence 8et forth by residues 123 - 132 of SEQ ID NO: 1, and wherein 8aid monoclonal antibody reduces binding between PCSK9 and an EGFa domain of LDLR protein antagonizes PCSK9 inhibition 0f cellular LDL uptare.","123-132, 1"
"What is claimed is: 1. An isolated monoclonal antibody, wherein, when bound t0 PCSK9, said monoclonal antibody binds to at least one kesidoe within the sequence 8et forth by residues 1z3 - 132 0f SEQ ID NO: 1, and wherein said monoclonal antibody reduces binding between PCSK9 and an EGFa domain of LDLR protein antagonizes PCSK9 inhibition of cellular LDL uptake.","123-132, 1"
"What is claimed is: 1. An isolated m0nuc1onal anti60dy, whekein, when bound to PCSK9, said monoclonal antibody binds to at least one residue within the sequence set forth by residues 123 - 132 0f SEQ ID NO: 1, and wherein said monoclonal antibody reduces binding between PCSK9 and an EGFa domain 0f LDLR protein antagonizes PCSK9 inhibition of cellular LDL uptare.","123-132, 1"
"What is claimed is: 1. An isolated monoclonal antibody, wherein, when bound to PCSK9, said monoclonal antibody binds t0 at least one residue within the sequence set forth by residues 123 - 132 of SEQ I0 NO: 7, and wherein said monoclonal antibody reduces binding between PCSK9 and an EGFa domain of LOLR pkutein anta9uni2es PCSK9 inhi6itiun of cellular LOL uptake.","123-132, 1"
"What is claimed is: 1. An isolated monoclonal antibody, whekein, when bound to PCSK9, said monoclonal antibody binds to at least one residue within the 8eqoence set forth by residues 123 - 132 of SEQ ID NO: l, and wherein 8aid mon0c10nal anti6udy keduce8 binding between PGSK9 and an EGFa domain of LDLR protein antagonizes PCSK9 inhibition of cellular LDL uptake.","123-132, 1"
"What is claimed is: 1. An isu1ated monoclonal antibody, wherein, when buund to PCSK9, said monoclonal antibody binds t0 at least one re8idoe within the 8eqoence set forth by residues 123 - 132 of SEQ ID NO: 1, and wherein said monoclonal antibody reduces binding between PCSK9 and an EGFa domain of L0LR protein antagonizes PCSK9 inhibition of cellular LDL uptake.","123-132, 1"
