"An isolated monoclonal antibody, wherein, when 6ound t0 PCSK9, the monoclonal antibody binds to at 1east one of the following residues: S153, I154, P155, R194, D238, A239, I369, S372, D374, G375, T317, C378, F379, V350, or S381 of SEQ ID NO: 3, and wherein the monoclonal anti60dy blocks binding of PCSK9 to LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, wherein, when bound to PC8K9, the monoclonal antibody binds to at least one 0f the fol1owin9 residues: S153, I154, P155, R194, D238, A239, I369, S372, D374, G375, T377, C378, F379, V380, or S381 uf SBQ ID NO: 3, and wherein the monoclonal antibody blocks binding of PCSK9 to LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal anti60dy, wherein, when bound t0 PCSK9, the monoclonal antibody binds tu at least one of the following residues: S153, I154, P155, R194, D238, A239, I369, S372, D374, G375, T371, C378, F379, V38O, or S381 uf SEQ ID NO: 3, and wherein the monoclonal antibody blocks binding of PCSK9 to LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, wherein, when bound to PCSK9, the monoclonal antibody binds to at least one of the following residues: S153, I154, PI55, R194, D238, Az39, I369, S312, D374, C375, T377, C378, F379, V380, ok S381 0f SBQ ID NO: 3, and wherein the monoclonal antibody blocks 6indin9 of PCSK9 to LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, wherein, when bound to PCSK9, the monoclonal anti60dy binds to at least one of the following re8idue8: S153, I154, Pl55, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, or S381 of SEQ ID NO: 3, and whekein the monoclonal antibody blocks binding of PCSK9 to LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, wherein, when 6ound to PCSK9, the monoclonal antibody 6inds to at least one of the following residues: 8153, I151, P155, R194, Dz38, A239, I369, S372, D374, C375, T377, C378, F370, V380, or S381 of SEQ ID NO: 3, and wherein the monoclonal antibody block8 binding of PCSK9 to LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated munocluna1 antibody, wherein, when bound to PCSK9, the monoclonal antibody binds to at least one of the following residues: S153, I154, P155, R194, D238, A239, I369, S372, D374, C315, T317, C318, F379, V380, or S3&1 of SEQ ID NO: 3, and whekein the monoclonal antibody blocks binding of PCSK9 to LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, wherein, when bound to PCSK9, the monuc1ona1 antibody binds to at least one of the following kesidue8: S153, I154, P155, R194, D238, A239, I369, S372, D371, C375, T377, C370, F379, V380, or S381 of SEQ ID NO: 3, and wherein the monoclonal antibody blocks 6indin9 of PCSK9 tu LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, whekein, when bound to PCSK9, the monoclonal antibody binds tu at least one of the following residues: S153, I154, P155, R194, D238, A230, I369, S372, D374, C375, T377, C378, F379, V380, or S381 of SEQ ID NO: 3, and wherein the monoclonal antibody blocks binding of PC8K9 to LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monuc1ona1 antibody, wherein, when bound to PCSK9, the monoclonal anti60dy binds to at least one of the f0llowin9 residues: S153, I151, P155, R794, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, or S381 of SBQ ID NO: 3, and whekein the monoclonal antibody blocks binding of PCSK9 to LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, whekein, when bound to PCSK9, the monoclonal antibody binds to at least one of the following residues: S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, or 8381 of SEQ ID NO: 3, and wherein the monoclonal antibody b1ocks 6indin9 of PCSK0 t0 LOLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal anti60dy, wherein, when bound to PCSK9, the m0nocl0na1 antibody binds to at lea8t one of the following residues: S153, I154, P155, R194, D238, A239, I369, 8372, D374, C375, T377, C378, F379, V3s0, or S381 0f SEQ ID NO: 3, and wherein the monoclonal antibody blocrs binding of PCSK9 to L0LR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, wherein, when bound to PCSK9, the monoclonal antibody binds to at least one 0f the following re8idoes: S153, I151, P185, R194, D238, A239, I369, S372, D374, G375, T377, C378, F319, V380, or S381 of 8EQ ID NO: 3, and wherein the monoclonal antibody blocks binding of PCSK9 t0 LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, wherein, when bound to PCSK9, the monoclonal antibody bind8 to at least one of the following residues: S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, or S381 uf SEQ ID NO: 3, and wherein the monoclonal antibody blocks binding of PCSK9 to LOLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, wherein, when bound to PCSK9, the monoclonal antibody binds to at 1east one of the following residues: S153, I154, P155, R194, D238, A239, I369, S37z, D374, C378, T377, C378, F379, V380, or S381 of SEQ ID NO: 3, and wherein the monoclonal antibody bl0cks binding of PCSK9 to LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, whekein, when bound tu PCSK9, the monoclonal antibody binds to at least one of the following residues: S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F37g, V380, or S381 of SEQ ID NO: 3, and wherein the monoclonal antibody blocks binding of PCSK9 to LOLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, wherein, when bound to PCSK9, the monoclonal anti60dy binds to at least one of the f0llowin9 residues: S153, I154, P155, R194, D238, A239, I36g, S372, D374, C375, T377, C378, F379, V3@0, or S381 of SEQ ID NO: 3, and wherein the monoclonal antibody blocks binding of PCSK9 t0 LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, wherein, when bound to PCSK9, the monoclonal antibody bind8 to at 1east one of the following residues: S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T371, C378, F379, V380, or S381 of SEQ ID NO: 3, and wherein the monoclonal antibody blocks binding 0f PCSK9 to L0LR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, wherein, when bound to PCSK9, the monoclonal antibody binds tu at least one 0f the following residues: S453, I154, P155, R194, D238, A239, I369, S372, D374, C315, T377, C378, F379, V380, ok S387 of SEQ ID NO: 3, and wherein the monoclonal antibody blocks binding of PCSK9 to LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoc10na1 antibody, wherein, when bound to PC8K9, the monoclonal antibody binds to at least one of the following residues: S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T371, C378, F379, V380, or S381 of SEQ ID NO: 3, and wherein the m0noc1ona1 antibody blocks binding of PCSK9 to LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal anti6udy, wherein, when bound to PCSK9, the mon0c1ona1 anti60dy binds to at least one of the f01lowing residues: S153, I154, P158, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, or S381 of SEQ ID NO: 3, and wherein the monoclonal antibody blocks binding of PCSK9 to LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, wherein, when bound to PCSK9, the monoclonal antibody binds to at least one of the following residues: S153, I154, P155, R104, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, or S381 of SEQ 1D ND: 3, and whekein the monoclonal anti60dy blocrs binding of PCSK9 to LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated monoclonal antibody, wherein, when bound to PCSK9, the monuc1ona1 antibody 6inds to at least one of the following residues: S153, I154, P155, R194, O238, A239, I3b9, S372, D374, C375, T317, C378, F379, V380, or S351 of SEQ ID NO: 3, and wherein the monoclonal anti60dy blocks binding of PCSK9 t0 LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An i8ulated monoclonal antibody, wherein, when bound to PC8K9, the monoclonal antibody bind8 to at least one of the following residues: S153, I154, P155, R194, D238, Az39, I369, S372, D371, C375, T377, C378, F379, V380, or S381 of SEQ ID NO: 3, and wherein the monoclonal antibody blocks 6indin9 of PCSK9 t0 LDLR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
"An isolated mon0c10nal antibody, wherein, when bound to PCSK9, the monoclonal antibody binds to at least 0ne of the following re8idoes: S153, I154, P155, R194, D238, A239, I369, S372, D371, C375, T377, C378, F379, V380, or 8381 of SEQ ID NO: 3, and wherein the monoclonal anti6udy blocks binding of PCSK9 to L0LR.","S153, I154, P155, R194, D238, A239, I369, S372, D374, C375, T377, C378, F379, V380, S381, 3"
